,published_date,trending_date,category_id,channel_title,tags,video_title,views,likes,dislikes,comments,description,channel_id,link,thumbnail,hour_trending,video_lang,count,country,category_title
26,2021-02-01T13:22:16Z,2021-02-01T20:00:00Z,17,UOL Esporte,"['Palmeiras', 'Libertadores', 'Santos', 'Abel Ferreira', 'Cuca', 'Brasileirão', 'Inter', 'Abel Braga', 'Atlético-MG', 'São Paulo', 'Fernando Diniz', 'Flamengo', 'Vasco', 'Bahia', 'Futebol', 'podcast', 'Posse\xa0de\xa0Bola', 'UOL']","Palmeiras rei da América, Inter mais líder e São Paulo afunda | Posse de Bola #96",110647,10494,540,832,"Posse de Bola desta segunda-feira analisa a conquista do Palmeiras na Libertadores com a vitória diante do Santos no Maracanã e também a disputa pelo título do Brasileirão, com o Internacional aumentando sua série de vitórias para se aproximar da taça, o Atlético-MG também vencendo e o São Paulo derrotado pelo Atlético-GO e mais distante da briga entre os líderes, além da disputa para fugir do rebaixamento, que segue acirrada.

Toda segunda-feira e sexta-feira, ao vivo, Arnaldo Ribeiro, Eduardo Tironi, Juca Kfouri e Mauro Cezar Pereira debatem os principais assuntos do futebol brasileiro. Inscreva-se no canal para não perder os próximos.

Quer ver zoeira, desafios, vídeos e muita boleiragem em um só lugar? 
Vem pro Futebol Muleke!: 👉 https://uol.page.link/k3GQf",UC3KHYFWeB0WimMBfm3NEahQ,https://youtu.be/rcHFA6dtnu0,https://i.ytimg.com/vi/rcHFA6dtnu0/mqdefault.jpg,20,pt,1,BR,Sports
27,2021-01-31T01:34:33Z,2021-02-01T20:00:00Z,17,Energia 97 FM,,"EMOCIONANTE DECLARAÇÃO DE DOMENICO, PÓS FINAL DA LIBERTADORES!",156076,11751,134,461,"Corte emocionante da declaração do Domenico... deixem seus comentários.

#Palmeiras #Santos #EnergiaEmCampo 


INSCREVA-SE NO CANAL: http://youtube.com/energia97

ENERGIA 97 FM LIVE
• http://youtube.com/energia97fmlive

FACEBOOK
• http://fb.com/energia97fm

INSTAGRAM
• http://instagram.com/energia97fm
• http://instagram.com/estadio97

TWITTER
• http://twitter.com/energia97fm
• http://twitter.com/estadio97

SITE
• http://97fm.com.br


#palmeirasxsantos #porco #peixe #verdão #meninosdavila #libertadores #taçalibertadores #muitomaisfutebol #aovivo",UCIkAO7iHS6R9AtcABE9MdRQ,https://youtu.be/wppAFiH5HhY,https://i.ytimg.com/vi/wppAFiH5HhY/mqdefault.jpg,20,,1,BR,Sports
28,2021-01-31T20:39:55Z,2021-02-01T20:00:00Z,24,hu3cat,"['animação', 'engraçados', 'deu ruim', 'desenho', 'luz', 'banho', 'energia', 'luz acabou', 'durante o banho', 'acabou a força', 'gato', 'coco', 'aula', 'classe', 'aluno', 'amigos', 'pais', 'adultos', 'mãe', 'casa']",Acabou a luz durante o banho (História Animada),574119,51812,700,4450,"Ser adulto é mais dificil do que se espera, quando a gente é criança pensa que ser adulto é ter solução pra tudo. Infelizmente nao é assim, descobri enquanto tomava um banho e a luz acabou, que mesmo sendo adulto eu não tenho idéia do que fazer em várias situações, e peço ajuda aos meus pais.


Conheça o meu canal secundário também:
https://www.youtube.com/channel/UCIGmf3KlVW85yeMxFbOHO9g

----------------------------------------------------------------------------

Twitter:
https://twitter.com/hu3thom
As vezes eu posto uns previews la, me segue se quiser :3
----------------------------------------------------------------------------

Track: Different Heaven & EH!DE - My Heart [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/jK2aIUmmdP4",UCFWaTjtZPLt9FwXxQsamozg,https://youtu.be/qvg7emw8ROQ,https://i.ytimg.com/vi/qvg7emw8ROQ/mqdefault.jpg,20,pt,1,BR,Entertainment
29,2021-02-01T04:40:40Z,2021-02-01T20:00:00Z,24,Domingo Espetacular,"['Domingo Espetacular', 'Rede Record', 'Record', 'record tv', 'eduardo ribeiro', 'sergio aguiar', 'carolina ferraz', 'pai viúvo', 'pai de sete filhos', 'mãe morre após dar a luz a trigêmeos']",Mulher morre após dar a luz a trigêmeos e pai fica com sete filhos para criar sozinho,310403,11734,251,1592,"Em Santa Catarina, um pai passa por uma situação inesperada e difícil. A esposa de José Cleberton, Camila da Conceição, morreu depois do nascimento de trigêmeos. Os bebês nasceram saudáveis, mas a mãe teve complicações no pós-parto. O casal já tinha quatro filhos. Agora, ele tem o grande desafio de criar sozinho sete crianças.

Nosso Whatsapp: https://domingoespetacular.r7.com/whatsapp
Inscreva-se no canal Domingo Espetacular: http://r7.com/H2sU 
Assista às íntegras no PlayPlus: https://www.playplus.com
Facebook: https://www.facebook.com/DomingoEspetacular/
Instagram: https://www.instagram.com/domingoespetacular/
Twitter: https://twitter.com/DomEspetacular
Site oficial: https://recordtv.r7.com/domingo-espetacular


#DomingoEspetacular #PaiViúvo #PaiDe7Filhos",UCP-Vg2PcmLiWpEdvMI1R35w,https://youtu.be/ZQBhp0gNLZw,https://i.ytimg.com/vi/ZQBhp0gNLZw/mqdefault.jpg,20,,1,BR,Entertainment
30,2021-02-01T14:33:29Z,2021-02-01T20:00:00Z,24,BRKsEDU,"['BRKsEDU', 'BRKs EDU', 'BRKs_EDU', 'BRKs', 'EDU', 'raspei o cabelo', 'raspar o cabelo', 'raspando cabelo', 'cabelo masculino', 'corte de cabelo', 'raspar a cabeça', 'raspando o cabelo', 'raspei o cabelo na quarentena', 'corte de cabelo masculino', 'cabelo raspado', 'cabelo', 'raspar', 'raspei']","ADEUS, CABELO | Não Aguentei e Raspei!",203741,47418,250,3504,"Vídeo dando adeus ao meu cabelo. Não aguentei mais e pedi pra minha esposa raspar com uma máquina de aparar pêlo de cachorro que usamos em nossos gatos.

Canal na Twitch: https://www.twitch.tv/brksedu
Curso BRKsEDU: https://curso.brksedu.com.br
Bilômetro, baixe GRÁTIS e economize $$$ - http://bilometro.brksedu.com.br
Discord: https://discord.gg/brksedu
Tiktok: https://www.tiktok.com/@brksedu
Twitter: @brksedu
Instagram: BRKsEDU
Facebook: BRKsEDU
Canal de vlogs: http://www.youtube.com/PequenoSapeca

Torne-se membro do canal - http://www.youtube.com/brksedu/join

Meu equipamento (links de afiliado) abaixo:

PC de Gaming:
- Placa de vídeo NVIDIA RTX 3080: https://baix.in/RTX3080Kabum
- Processador Intel i9 9900k: https://baix.in/Intel9900k
- Mouse Logitech G903: https://baix.in/LogitechG903

PC de Gravação / Streaming:
- Placa de vídeo NVIDIA GTX 1660 Super: https://baix.in/NVIDIA1660Super
- Processador AMD Ryzen 3900X: https://baix.in/AMDRyzen3900X
- Placa de Captura Elgato HD60 Pro: https://baix.in/ElgatoHD60Pro
- Placa de Captura Avermedia GC573 4K60 HDR

- Câmera Sony A7iii: https://baix.in/SonyA7iii
- Lente 50mm f1.8: https://baix.in/Sony50mmf18

É YouTuber? Assine TubeBuddy com meu link de afiliado: https://www.tubebuddy.com/BRKsEDU

Ouça meu Podcast: ""Bora Jogar"" em basicamente todas as plataformas!

Assine Epidemic Sound - biblioteca de áudio que uso em muitos de meus vídeos - com meu link de afiliado: http://share.epidemicsound.com/BRKsEDU

Também uso trilha sonora do Ronald Jenkees: https://www.ronaldjenkees.com

Contato comercial: comercial @ brksedu . com . br",UCWKtHaeXVzUscYGcm0hEunw,https://youtu.be/eT7VGRtCVDc,https://i.ytimg.com/vi/eT7VGRtCVDc/mqdefault.jpg,20,pt,1,BR,Entertainment
31,2021-02-01T15:05:15Z,2021-02-01T20:00:00Z,24,Renato Garcia,"['RENATO GARCIA', 'RENATO DA XJ6', 'RENATO', 'CAMARO', 'DAILY VLOG']",FUI PARA SÃO PAULO BUSCAR MEU CARRO DE DRIFT,889966,137272,1139,5399,"Canal Erick Medici: https://www.youtube.com/channel/UCCJ4_q_NH5AkaVkY15CGs9A

Minha Loja: https://www.lojarenatogarcia.com.br/

 ●Instagram: https://www.instagram.com/renatogarciayt
●Twitter: https://twitter.com/renatogarciayt
●Facebook: https://www.facebook.com/renatogarciayoutube

JOGO DOS CAÇADORES DE LENDAS PARA BAIXAR NO SEU CELULAR!
GOOGLE PLAY: https://tinyurl.com/y3ta982b
APPLE STORE: https://tinyurl.com/y2lnoaae

ME ENVIE PRESENTES ! 
Caixa Postal: 8748
CEP: 86020980
LONDRINA - PR 

MercadoLivre: https://eshops.mercadolivre.com.br/LOJARENATOGARCIA
MEU SEGUNDO CANAL: https://www.youtube.com/channel/UClUN2J5hwEsE6_sKW3SPlMg

●Contato para parcerias e eventos: renatogarcia.comercial@gmail.com",UChMJkHCD2wdvSO7CMOuLR-w,https://youtu.be/d3RSZjUckXM,https://i.ytimg.com/vi/d3RSZjUckXM/mqdefault.jpg,20,pt,1,BR,Entertainment
32,2021-02-01T13:00:13Z,2021-02-01T20:00:00Z,24,Felipe Neto,"['felipe neto', 'irmãos neto', 'pet', 'peixe', 'passaro', 'passarinho', 'bico', 'cachorro', 'gato', 'aquario']",DESAFIO: QUE ANIMAL USA? ME VENÇA!,1111006,192897,1584,7284,"LOJA DO CANAL - https://www.lolja.com.br/felipe-neto

Eu vou descobrir o que são esses produtos, vou ganhar de todo mundo e vocês vão saber que sou o maior conhecedor do mundo pet de todos os tempos.

SEJA MEMBRO! - https://www.youtube.com/felipeneto/join

PLAYLIST DA SAGA MINECRAFT! - https://www.youtube.com/playlist?list=PLnRuoKy8h_HsnIf9BNo_a4K63jEyowJ8C",UCV306eHqgo0LvBf3Mh36AHg,https://youtu.be/jc4LdSRbDz8,https://i.ytimg.com/vi/jc4LdSRbDz8/mqdefault.jpg,20,pt,1,BR,Entertainment
33,2021-01-31T15:00:14Z,2021-02-01T20:00:00Z,24,Viih Tube,,EM PROVA 2 - O jogo (EPISÓDIO 4),1609013,150965,1880,3360,"Pra entender, assista: 
1 - Em Prova (Primeira Temporada)
2 - Amiga Do Inimigo (Netflix)

CRÉDITOS

ROTEIRO
Bruno Alcântara
ViihTube

DIREÇÃO 
Plinio Scambora 

ELENCO

Estrelando VIIHTUBE como BIA
VIVI como MANU
BRUNO ALCÂNTARA como FREIO
DAINARA PARIZ como SOFI
JON VLOGS como LUCA
LUCAS RANGEL como PIMENTA
LUIZA PARENTE como NAT
MUCA MURIÇOCA como CÉLIO
TAINE SANTTOS como AMÉLIA
THOMAZ COSTA como GUSTAVO
UJOÃOZINHO como CHICO
MARCELA PANTALEÃO como JÚLIA
ANANDA como GABI
CAROL BRESOLIN como CAMILA
BRUNO MAGRI como NETO

PRODUÇÃO EXECUTIVA
Vitória Moraes
Junior Cesar
Bruno Alcântara

CO-PRODUÇÃO EXECUTIVA
Viviane Moraes

IDEALIZAÇÃO
ViihTube

Cinegrafista 1: Daividson Mainart
Cinegrafista 2: Wesley Papai
Cinegrafista 3: Caê Magalhães
Cinegrafista 4: David Jacomini 

Som Direto: Danilo Mejias Bressan

Gaffer: Jorge Vargas

Logger: Matheus Sabino

PREPARAÇÃO DE ELENCO
Thiago Manzo

PRODUÇÃO DE ELENCO
ViihTube

FIGURINO
Viviane Mara Felício

MAQUIAGEM
Kenia Souza
Leticia Souza

TRILHA SONORA
Gmeyer

ASSESSORIA DE COMUNICAÇÃO
Diego Palma

ASSESSORIA DE IMPRENSA
Estar Comunicação

MOTORISTA DE ARTE
Agostinho

Lúcio: Thiago Manzo
Mãe da Júlia: Nadhia Gagaus
Psicóloga: Nanda Casillas
Professor de Artes: Nando Almeida
Irmão do Pimenta: Plinio Scambora

FIGURAÇÃO
Lilith Silva
Jhonatan Sansão
Evelyn Lopes
Larih Carolina
Julia Leite
Izabella Pimenta
Ana Olliveira
Luna
Jamile Cristine
Duda NZZ
Ana Clara
Veridiane Silva
Ana Flavia Venâncio
Laiane Ribeiro
Carlos Eduardo Camargo
Amália Borges
Marcelly Eduarda
Ana Luiza
Karen Netto
Carlos Eduardo Almeida
Luis Felipe Lima
Ana Oliveira
Emilly Netto
Ana Clara Cordeiro
Santiago
Barbara Izabela
Luana Castilho
Ivani Santos
Thiago Batista
Pâmela Carvalho
Angel
Carol Sales
Carol Pereira
Daniel Fausto
Pietra Rodrigues
Ana Beatriz
Isabelly Carvalho
Santiago Silva
Ray
Veridiane Milena
Any
Karen Cristina
Ju Guimarães
Dener Carvalho
Pamela Carvalho
Thiago Alves
Eduarda Carvalho
Naty Pereira
Pedro Nogueira
Luna Silva
Ana Clara
Larissa Caroline
Mateus Barbosa
Carlos Eduardo",UCl5i1KWUAV7hdT5_tL8l6RA,https://youtu.be/lihXtqbT3mI,https://i.ytimg.com/vi/lihXtqbT3mI/mqdefault.jpg,20,,1,BR,Entertainment
34,2021-02-01T14:51:24Z,2021-02-01T20:00:00Z,24,Ei Nerd,"['godzilla', 'godzilla vs kong trailer', 'godzilla vs kong', 'godzilla vs king kong', 'kaiju', 'godzilla vs kong movie 2021', 'kong vs godzilla', 'godzilla vs king kong movie 2021', 'movies 2021', 'movies', 'godzilla vs kong movie', 'por que ele mirou no machado?', 'o godzilla mirou no machado e não no kong!', 'por que ele não mirou no kong?', 'por que ele acertou o machado?', 'por que godzilla mirou a rajada no machado e não no kong?', 'godzilla laser beam', 'godzilla laser beam evolution', 'godzilla laser beam in axe']",PORQUE O GODZILLA ATACOU O MACHADO DO KONG E NÃO O CORPO?,725593,163932,1639,8659,"Pra encarar um lagartão atômico badass igual o Godzilla, não dá pro Kong contar apenas com a própria força, e tudo indica que ele tem o próprio Stormbreaker pra deitar o Godzilla na porrada.
Só que tem um frame do trailer que mostra que o que o Godzilla sobra de poder, falta de inteligência, porque ele podia mirar a rajada atômica no Kong e preferiu mirar no machado.
Mas e se eu disser pra vocês que o motivo disso ter acontecido não é coisa do roteiro, mas sim uma informação bem importante que tá lá em Godzilla Rei Dos Monstros? Pois eu vou mostrar isso agora. Vem comigo.

💡 𝗔𝗽𝗼𝗶𝗲 𝗻𝗼𝘀𝘀𝗼 𝗰𝗮𝗻𝗮𝗹:
✓ Você quer viver de Youtube? → https://rebrand.ly/viver-de-youtube
✓ Aprenda a desenhar animes → http://bit.ly/animesyt 
✓ Acesse a Melhor Loja Nerd → http://www.lojaeinerd.com
✓ Participe da Comunidade Ei Nerd na Sparkle → https://sparkle.onelink.me/twwu/einerd

📧 𝐂𝐨𝐧𝐭𝐚𝐭𝐨:
✓ 𝑨𝒏𝒖𝒏𝒄𝒊𝒆 → isabela@einerd.com.br 
✓ 𝑨𝒔𝒔𝒆𝒔𝒔𝒐𝒓𝒊𝒂 𝒅𝒆 𝒊𝒎𝒑𝒓𝒆𝒏𝒔𝒂 → assessoria@peterjordan.com.br

🔔 𝐏𝐞𝐭𝐞𝐫 𝐉𝐨𝐫𝐝𝐚𝐧: 
✓ Instagram e Facebook →  @petjordan 
✓ Canal Peter aqui → https://www.youtube.com/peteraqui 

💡Nosso Grupo no Telegram
✓ 𝑨𝒄𝒆𝒔𝒔𝒆 - https://t.me/canaleinerd

Mais videos de cinema: https://www.youtube.com/watch?v=QzyapC42pgY&list=PLfNkggzMsXM5nABQpXolhXe_VBRXvE-4o

Mais videos de anime: https://www.youtube.com/watch?v=bHEliJut8JU&list=PLfNkggzMsXM7qVj21m5oBkx6Z8KEO52Ls

Mais videos de herois: https://www.youtube.com/watch?v=8oAk-kOx0XY&list=PLfNkggzMsXM50thexMZbFACImTujpjiOf


🎁 𝐌𝐚𝐧𝐝𝐞 𝐮𝐦 𝐩𝐫𝐞𝐬𝐞𝐧𝐭𝐢𝐧𝐡𝐨 ❤ 
Caixa Postal 95121 - Cep: 25655-970
Petrópolis / RJ

♬ 𝘔𝘶́𝘴𝘪𝘤𝘢𝘴:
✓ Music by Epidemic Sound",UCt_4wzTQqmcUvemNkeO0plA,https://youtu.be/o5-8m_POJ8w,https://i.ytimg.com/vi/o5-8m_POJ8w/mqdefault.jpg,20,pt,1,BR,Entertainment
35,2021-01-31T22:00:06Z,2021-02-01T20:00:00Z,24,LOUD,"['playhard', 'loud', 'boxe', 'luta', 'will', 'jordan', 'thurzin', 'dacruz', 'emuladores', 'mobile', 'treino', 'box']",A PRIMEIRA LUTA DE BOXE DA LOUD!!,1192047,239306,1723,11076,"Jogue conosco: https://www.discord.gg/loud

Siga os participantes do vídeo:
@PlayHard   |  @LOUD THURZIN   
@LOUD JORDAN | @LOUD WILL 
@LOUD DaCRUZ | @LOUD Cauan 
 
Academia São Paulo Top Team e Ryan Gracie Granja Viana
Insta: https://www.instagram.com/gracie_granjaviana_sptt/
graciegranjaviana@gmail.com
(11) 98962-7273

Jogue conosco: https://www.discord.gg/loud

● Faça barulho conosco:
Instagram: https://www.instagram.com/loudgg/
Twitter: https://twitter.com/loudgg
Facebook:  https://www.facebook.com/loud

--------------------------------------------------------------------------

Contato comercial: agencia@loud.gg",UC7iwNp4GUynlGXvK-6KD0Rw,https://youtu.be/YqrNwZaRWUM,https://i.ytimg.com/vi/YqrNwZaRWUM/mqdefault.jpg,20,pt-BR,1,BR,Entertainment
36,2021-02-01T14:00:26Z,2021-02-01T20:00:00Z,24,Porta dos Fundos,"['porta dos fundos', 'comedia', 'humor', 'engraçado', 'parodia', 'satira', 'humor inteligente', 'videos de humor', 'humor acido', 'canais de humor', 'comedia brasileira', 'esquetes engraçadas', 'Fechado com ele', 'gabinete do ódio', 'bolsonaro', 'presidente', 'governo', 'PT', 'PSL', 'reunião', 'cloroquina', 'covid', 'direita', 'esquerda', 'oposição', 'cancelamento', 'pronunciamento', 'armamento', 'esquerdista', 'comunismo', 'leite condesado', 'chiclete', 'queiroz', 'mentira', 'fake news']",#FECHADOCOMELE,302565,42674,1527,1382,"Gente, vamos lá, é simples. Chiclete é sim um item de higiene bucal. Leite condensado serve para dar energia pros soldados. Queiroz estava na casa do advogado por pura coincidência, deram match no Tinder. Cocô dia sim, dia não é a nova resolução da OMS, não soube? Todo mundo paga chocolate com dinheiro vivo nas lojas, ninguém usa cartão hoje em dia. #portadosfundos

ELENCO
Rafael Infante
Fabio de Luca
Totoro
Estevam Nabote

ROTEIRO:
Matheus MAD

BAIXE O APP DO PORTA
Android: http://bit.ly/2zcxLZO
iOS: https://apple.co/2IW633j

TRADUÇÃO E LEGENDAGEM
Dispositiva
Josniel Rodriguez

Esse é o canal de humor Porta dos Fundos. Lançamos vídeos todas as segundas, quintas e sábados às 11h.",UCEWHPFNilsT0IfQfutVzsag,https://youtu.be/bu92NlPyrVA,https://i.ytimg.com/vi/bu92NlPyrVA/mqdefault.jpg,20,pt,1,BR,Entertainment
37,2021-01-30T23:11:32Z,2021-02-01T20:00:00Z,24,FOX Sports Brasil,"['espn', 'fox', 'fox sports', 'espn brasil', 'palmeiras', 'galiotte', 'presidente', 'santos', 'palmeiras hoje', 'torcida do palmeiras', 'torcida do santos', 'tudo palmeiras', 'tudo santos', 'peixe', 'porco', 'cuca', 'cuca expulso', 'melhores momentos final', 'palmeiras campeao', 'sao paulo', 'maracana', 'rio de janeiro', 'final', 'FOX', 'FOX Sports', 'FX', 'FOX Sports Brasil', 'Futebol', 'Soccer', 'Football', 'Brasil', 'Brazil', 'Copa do Brasil', 'Libertadores', 'Rodada', 'Gols da Rodada', 'Melhores Momentos', 'Esporte', 'FUT', 'FOX AO VIVO', 'Ao Vivo']","PRESIDENTE DO PALMEIRAS REVELA 'PACTO' COM OS JOGADORES, CASO FOSSEM CAMPEÕES DA LIBERTADORES",660720,20651,502,1510,"Palmeiras venceu o Santos por 1 a 0 e sagrou-se campeão da Libertadores 2020.

Quer saber tudo sobre o melhor do esporte? Acesse nossas redes e inscreva-se no nosso canal!

https://www.espn.com.br/

➡ Facebook: http://facebook.com/foxsportsbrasil 
➡ Twitter: http://twitter.com/foxsportsbrasil
➡ Instagram: http://instagram.com/foxsportsbrasil

Juntos na torcida!

#Galiotte #Palmeiras #Libertadores",UCw5-xj3AKqEizC7MvHaIPqA,https://youtu.be/9Kh5mTi2MfM,https://i.ytimg.com/vi/9Kh5mTi2MfM/mqdefault.jpg,20,,1,BR,Entertainment
38,2021-01-31T15:00:10Z,2021-02-01T20:00:00Z,10,Luísa Sonza,"['clipe', 'cover', 'covergirl', 'luisa sonza', 'sonza', 'souza', 'sousa', 'oficial', 'single', 'música', 'musica', 'Luisa Sonza', 'luisa', 'luiza', 'lu', 'lu sonza']",Making Of - Modo Turbo,1186194,76685,4004,2384,"Confira os bastidores da gravação de MODO TURBO

SIGA LUÍSA SONZA: 
https://www.facebook.com/LuisaSonza 
https://twitter.com/luisasonza 
https://www.instagram.com/luisasonza


Ficha técnica: 
Captação: Pedro Oranges

 #LuisaSonza #Anitta #PablloVittar #ModoTurbo",UCnJoUTYXU142gxoyDzp-KRQ,https://youtu.be/JVYMiLSpP7M,https://i.ytimg.com/vi/JVYMiLSpP7M/mqdefault.jpg,20,pt,1,BR,Music
39,2021-02-01T14:00:30Z,2021-02-01T20:00:00Z,10,KemillySantosVEVO,"['kemilly santos 2021', 'kemilly santos louvor', 'kemilly santos as melhores', 'kemilly santos musica nova', 'vazio', 'vazio letra', 'vazio kemilly santos letra', 'vazio kemilly santos cifra', 'vazio kemilly santos acustico', 'vazio kemilly clipe', 'kemilly', 'maravilhosa graça kemilly', 'kemilly cd completo', 'kemilly santos testemunho', 'vazio kemilly santos playback', 'gospel 2021', 'gospel mais tocadas', 'gospel romantico', 'Brazilian Gospel', 'Kemilly Santos', 'Sony', 'Music', 'Vazio']",Kemilly Santos - Vazio,35018,5660,42,350,"Vídeo Oficial de ""Vazio"" de Kemilly Santos.

Inscreva-se no meu canal: http://bit.ly/KemillySantosYouTube

Vazio
(Kemilly Santos)

E esse vazio que você carrega você carrega aí no peito?
Chorando baixinho e diz muito a seu respeito
Tentando disfarçar o que é evidente em teu olhar
Se sentindo esquecido, mesmo não tendo sido abandonado
Nada mais faz sentido, coração tá  dilacerado
Se escondendo nesse vai tudo bem
Mas eu te conheço bem melhor do que ninguém

O abraço que você chorou e me pediu
O eu te amo que até procurou e não viu
Nos teus amigos, nos teus amores que até hoje não te preencheu
Pois esse lugar no teu coração é meu

Hoje eu te levanto desse chão
E arranco do seu coração toda vontade de retroceder
Em meio a dor eu te ensino a adorar
Mas não desista de lutar
O seu vazio eu vou preencher
Aquela Cruz ainda ecoa um eu te amo
Com você eu tenho planos
Não vou desistir
As aflições do mundo querem te fazer sofrer
Mas eu vim pra te fazer sorrir

O abraço que você chorou e me pediu
O eu te amo que até procurou e não viu
Nos teus amigos, nos teus amores que até hoje não te preencheu
Pois esse lugar no teu coração é meu

Hoje eu te levanto desse chão
E arranco do seu coração toda vontade de retroceder
Em meio a dor eu te ensino a adorar
Mas não desista de lutar
O seu vazio eu vou preencher
Aquela Cruz ainda ecoa um eu te amo
Com você eu tenho planos
Não vou desistir
As aflições do mundo querem te fazer sofrer
Mas eu vim pra te fazer sorrir

Hoje eu te levanto desse chão
E arranco do seu coração toda vontade de retroceder
Em meio a dor eu te ensino a adorar
Mas não desista de lutar
O seu vazio eu vou preencher
Aquela Cruz ainda ecoa um eu te amo
Com você eu tenho planos
Não vou desistir
As aflições do mundo querem te fazer sofrer
Mas eu vim pra te fazer sorrir

-

Ficha Técnica
Direção Geral: Maicon Freitass
Roteiro Original: Usina Brasil
Direção Fotografia: Vatanabe Cruz
Produção: Déborah Cohen
Edição: Maicon Freitas / Kemilly Santos
Auxiliar de Direção: Mario Diniz / Aldrin Silva
Foquista: Joel Scatolin
Direção Executiva: Déborah Cohen
Direção Artística e Executiva: Maicon Freitas/ Deborah Cohen
Operador de Câmera: Vatanabe Cruz 
Fotos Still: Gallo
Make/Hair: Kelly Miranda e Yasmin Miranda
Atores: Otavio Menezes, Joel Scatolin, Aldrin Silva, Luccas Silva e Lauren Fernandes
Manager e Produção Executiva de Kemilly Santos: Dani Frigo
Gravadora: Sony Music
Produtora: Usina Brasil

-

Assista Também:

Maravilhosa Graça: https://www.youtube.com/watch?v=_NfrY6dhBmw&t=0s
Presença: https://www.youtube.com/watch?v=OxwD-3E6M-k&t=0s
360 Graus: http://bit.ly/Clipe360Youtube​
Vai Valer a Pena: http://bit.ly/VaiValerAPenaYT​
A Porta do Meu Quarto: http://bit.ly/APortadomeuQuartoYT​
Fogo e Glória: http://bit.ly/FogoeGloriaYT​
A Promessa: http://bit.ly/APromessaYT​
O Jogo Virou: http://bit.ly/OJogoVirouYT​
Fica Tranquilo: http://bit.ly/KemillyFicaTranquilo​
Nas Mãos do Oleiro: http://bit.ly/NasMãosdoOleiroYT​

-

Siga-me nas plataformas digitais:

Deezer: http://bit.ly/KemillyDeezer​
Spotify: http://bit.ly/KemillySpotify​
Apple Music: http://bit.ly/KemillySantosAppleMusic​
YouTube Music: http://bit.ly/KemillySantosYouTubeMusic​

-

Siga-me nas redes sociais:

Instagram: https://www.instagram.com/kemillysantosoficial/
Facebook: http://bit.ly/KemillyFacebook​
Twitter: https://twitter.com/aKemillySantos​

-

Contato Para Convite:
Tel. +55 28 99974-9891
agendakemillysantosof@gmail.com

#KemillySantos #Vazio #Gospel

http://vevo.ly/hLaKHp",UCwS58BcJEKW5huj_ZXESBww,https://youtu.be/wq7KikAWjwE,https://i.ytimg.com/vi/wq7KikAWjwE/mqdefault.jpg,20,,1,BR,Music
40,2021-01-31T22:28:45Z,2021-02-01T20:00:00Z,10,The Voice Brasil,"['TV', 'reality', 'talent', 'Brasil', 'Brazil', 'The Voice Brasil', 'The Voice', 'La Voz', 'La Voix', 'Vocea', 'O Ses', 'Голос', 'Blind Auditions', 'Audition', 'Globo', 'Rodadas de Fogo', 'final the voice brasil', 'Sultans Of Swing', 'Dire Straits', 'the voice +', 'the voice mais', 'joão carlos albuquerque', 'time claudia', 'claudia leitte', 'audições às cegas']",João Carlos Albuquerque canta 'Sultans Of Swing' nas Audições às Cegas – ‘The Voice +’ | 1ª Temp.,49813,1443,25,82,"João Carlos Albuquerque cantou 'Sultans Of Swing' e entrou para o #TimeClaudia! Assista à apresentação completa em ➡️ https://glo.bo/3ag2CUC

Quer conferir conteúdos exclusivos do #TheVoiceMais? Vem comigo! ➡️ https://glo.bo/3nPZnYM

Siga o #TheVoiceMais nas redes e fique por dentro de tudo que está rolando! ✌️
https://facebook.com/thevoicebrasil 
https://twitter.com/thevoicebrasil 
https://instagram.com/thevoicebrasil
Reveja todas as apresentações das Audições às Cegas do #TheVoiceMais ➡️ https://glo.bo/3ag2CUC",UCkWdjLOUwdZTbWecnD6X7lQ,https://youtu.be/E32lhzjJi20,https://i.ytimg.com/vi/E32lhzjJi20/mqdefault.jpg,20,pt,1,BR,Music
41,2021-01-31T21:59:33Z,2021-02-01T20:00:00Z,10,The Voice Brasil,"['TV', 'reality', 'talent', 'Brasil', 'Brazil', 'The Voice Brasil', 'The Voice', 'La Voz', 'La Voix', 'Vocea', 'O Ses', 'Голос', 'Blind Auditions', 'Audition', 'Globo', 'Rodadas de Fogo', 'final the voice brasil', 'the voice mais', 'the voice +', 'claudia leitte', 'time claudia', 'ronaldo barcellos', 'Cada Um', 'Cada Um (A Namoradeira)', 'A Namoradeira', 'Claudio Zolli', 'claudio zoli']","Ronaldo Barcellos canta 'Cada Um, Cada Um' nas Audições às Cegas – ‘The Voice +’ | 1ª Temporada",53926,845,17,38,"Ronaldo Barcellos cantou 'Cada Um, Cada Um (A Namoradeira)' e entrou para o #TimeClaudia! Assista à apresentação completa em ➡️ https://glo.bo/3ag2CUC

Quer conferir conteúdos exclusivos do #TheVoiceMais? Vem comigo! ➡️ https://glo.bo/3nPZnYM

Siga o #TheVoiceMais nas redes e fique por dentro de tudo que está rolando! ✌️
https://facebook.com/thevoicebrasil 
https://twitter.com/thevoicebrasil 
https://instagram.com/thevoicebrasil
Reveja todas as apresentações das Audições às Cegas do #TheVoiceMais ➡️ https://glo.bo/3ag2CUC",UCkWdjLOUwdZTbWecnD6X7lQ,https://youtu.be/205_GOnI3Lg,https://i.ytimg.com/vi/205_GOnI3Lg/mqdefault.jpg,20,pt,1,BR,Music
